left_gate,left_orientation,right_gate,right_orientation,gap,placement_axis,pair_key
PNAND3,R180,PNAND2,MX,0.14,horizontal,PNAND3|R180|PNAND2|MX|0.14|horizontal
PNAND3,R180,PNAND2,MY,0.0,horizontal,PNAND3|R180|PNAND2|MY|0.0|horizontal
PNAND3,R180,PNAND2,MY,0.0025,horizontal,PNAND3|R180|PNAND2|MY|0.0025|horizontal
PNAND3,R180,PNAND2,MY,0.07,horizontal,PNAND3|R180|PNAND2|MY|0.07|horizontal
PNAND3,R180,PNAND2,MY,0.14,horizontal,PNAND3|R180|PNAND2|MY|0.14|horizontal
PNAND3,R180,PNAND2,R0,0.0,horizontal,PNAND3|R180|PNAND2|R0|0.0|horizontal
PNAND3,R180,PNAND2,R0,0.0025,horizontal,PNAND3|R180|PNAND2|R0|0.0025|horizontal
PNAND3,R180,PNAND2,R0,0.07,horizontal,PNAND3|R180|PNAND2|R0|0.07|horizontal
PNAND3,R180,PNAND2,R0,0.14,horizontal,PNAND3|R180|PNAND2|R0|0.14|horizontal
PNAND3,R180,PNAND2,R180,0.0,horizontal,PNAND3|R180|PNAND2|R180|0.0|horizontal
PNAND3,R180,PNAND2,R180,0.0025,horizontal,PNAND3|R180|PNAND2|R180|0.0025|horizontal
PNAND3,R180,PNAND2,R180,0.07,horizontal,PNAND3|R180|PNAND2|R180|0.07|horizontal
PNAND3,R180,PNAND2,R180,0.14,horizontal,PNAND3|R180|PNAND2|R180|0.14|horizontal
PNAND3,R180,PNAND3,MX,0.0,horizontal,PNAND3|R180|PNAND3|MX|0.0|horizontal
PNAND3,R180,PNAND3,MX,0.0025,horizontal,PNAND3|R180|PNAND3|MX|0.0025|horizontal
PNAND3,R180,PNAND3,MX,0.07,horizontal,PNAND3|R180|PNAND3|MX|0.07|horizontal
PNAND3,R180,PNAND3,MX,0.14,horizontal,PNAND3|R180|PNAND3|MX|0.14|horizontal
PNAND3,R180,PNAND3,MY,0.0,horizontal,PNAND3|R180|PNAND3|MY|0.0|horizontal
PNAND3,R180,PNAND3,MY,0.0025,horizontal,PNAND3|R180|PNAND3|MY|0.0025|horizontal
PNAND3,R180,PNAND3,MY,0.07,horizontal,PNAND3|R180|PNAND3|MY|0.07|horizontal
PNAND3,R180,PNAND3,MY,0.14,horizontal,PNAND3|R180|PNAND3|MY|0.14|horizontal
PNAND3,R180,PNAND3,R0,0.0,horizontal,PNAND3|R180|PNAND3|R0|0.0|horizontal
PNAND3,R180,PNAND3,R0,0.0025,horizontal,PNAND3|R180|PNAND3|R0|0.0025|horizontal
PNAND3,R180,PNAND3,R0,0.07,horizontal,PNAND3|R180|PNAND3|R0|0.07|horizontal
PNAND3,R180,PNAND3,R0,0.14,horizontal,PNAND3|R180|PNAND3|R0|0.14|horizontal
PNAND3,R180,PNAND3,R180,0.0,horizontal,PNAND3|R180|PNAND3|R180|0.0|horizontal
PNAND3,R180,PNAND3,R180,0.0025,horizontal,PNAND3|R180|PNAND3|R180|0.0025|horizontal
PNAND3,R180,PNAND3,R180,0.07,horizontal,PNAND3|R180|PNAND3|R180|0.07|horizontal
PNAND3,R180,PNAND3,R180,0.14,horizontal,PNAND3|R180|PNAND3|R180|0.14|horizontal
PNAND3,R180,WORDLINEDRIVER,MX,0.0,horizontal,PNAND3|R180|WORDLINEDRIVER|MX|0.0|horizontal
PNAND3,R180,WORDLINEDRIVER,MX,0.0025,horizontal,PNAND3|R180|WORDLINEDRIVER|MX|0.0025|horizontal
PNAND3,R180,WORDLINEDRIVER,MX,0.07,horizontal,PNAND3|R180|WORDLINEDRIVER|MX|0.07|horizontal
PNAND3,R180,WORDLINEDRIVER,MX,0.14,horizontal,PNAND3|R180|WORDLINEDRIVER|MX|0.14|horizontal
PNAND3,R180,WORDLINEDRIVER,MY,0.0,horizontal,PNAND3|R180|WORDLINEDRIVER|MY|0.0|horizontal
PNAND3,R180,WORDLINEDRIVER,MY,0.0025,horizontal,PNAND3|R180|WORDLINEDRIVER|MY|0.0025|horizontal
PNAND3,R180,WORDLINEDRIVER,MY,0.07,horizontal,PNAND3|R180|WORDLINEDRIVER|MY|0.07|horizontal
PNAND3,R180,WORDLINEDRIVER,MY,0.14,horizontal,PNAND3|R180|WORDLINEDRIVER|MY|0.14|horizontal
PNAND3,R180,WORDLINEDRIVER,R0,0.0,horizontal,PNAND3|R180|WORDLINEDRIVER|R0|0.0|horizontal
PNAND3,R180,WORDLINEDRIVER,R0,0.0025,horizontal,PNAND3|R180|WORDLINEDRIVER|R0|0.0025|horizontal
PNAND3,R180,WORDLINEDRIVER,R0,0.07,horizontal,PNAND3|R180|WORDLINEDRIVER|R0|0.07|horizontal
PNAND3,R180,WORDLINEDRIVER,R0,0.14,horizontal,PNAND3|R180|WORDLINEDRIVER|R0|0.14|horizontal
PNAND3,R180,WORDLINEDRIVER,R180,0.0,horizontal,PNAND3|R180|WORDLINEDRIVER|R180|0.0|horizontal
PNAND3,R180,WORDLINEDRIVER,R180,0.0025,horizontal,PNAND3|R180|WORDLINEDRIVER|R180|0.0025|horizontal
PNAND3,R180,WORDLINEDRIVER,R180,0.07,horizontal,PNAND3|R180|WORDLINEDRIVER|R180|0.07|horizontal
PNAND3,R180,WORDLINEDRIVER,R180,0.14,horizontal,PNAND3|R180|WORDLINEDRIVER|R180|0.14|horizontal
WORDLINEDRIVER,MX,AND2,MX,0.0,horizontal,WORDLINEDRIVER|MX|AND2|MX|0.0|horizontal
WORDLINEDRIVER,MX,AND2,MX,0.0025,horizontal,WORDLINEDRIVER|MX|AND2|MX|0.0025|horizontal
WORDLINEDRIVER,MX,AND2,MX,0.07,horizontal,WORDLINEDRIVER|MX|AND2|MX|0.07|horizontal
WORDLINEDRIVER,MX,AND2,MX,0.14,horizontal,WORDLINEDRIVER|MX|AND2|MX|0.14|horizontal
WORDLINEDRIVER,MX,AND2,MY,0.0,horizontal,WORDLINEDRIVER|MX|AND2|MY|0.0|horizontal
WORDLINEDRIVER,MX,AND2,MY,0.0025,horizontal,WORDLINEDRIVER|MX|AND2|MY|0.0025|horizontal
WORDLINEDRIVER,MX,AND2,MY,0.07,horizontal,WORDLINEDRIVER|MX|AND2|MY|0.07|horizontal
WORDLINEDRIVER,MX,AND2,MY,0.14,horizontal,WORDLINEDRIVER|MX|AND2|MY|0.14|horizontal
WORDLINEDRIVER,MX,AND2,R0,0.0,horizontal,WORDLINEDRIVER|MX|AND2|R0|0.0|horizontal
WORDLINEDRIVER,MX,AND2,R0,0.0025,horizontal,WORDLINEDRIVER|MX|AND2|R0|0.0025|horizontal
WORDLINEDRIVER,MX,AND2,R0,0.07,horizontal,WORDLINEDRIVER|MX|AND2|R0|0.07|horizontal
WORDLINEDRIVER,MX,AND2,R0,0.14,horizontal,WORDLINEDRIVER|MX|AND2|R0|0.14|horizontal
WORDLINEDRIVER,MX,AND2,R180,0.0,horizontal,WORDLINEDRIVER|MX|AND2|R180|0.0|horizontal
WORDLINEDRIVER,MX,AND2,R180,0.0025,horizontal,WORDLINEDRIVER|MX|AND2|R180|0.0025|horizontal
WORDLINEDRIVER,MX,AND2,R180,0.07,horizontal,WORDLINEDRIVER|MX|AND2|R180|0.07|horizontal
WORDLINEDRIVER,MX,AND2,R180,0.14,horizontal,WORDLINEDRIVER|MX|AND2|R180|0.14|horizontal
WORDLINEDRIVER,MX,AND3,MX,0.0,horizontal,WORDLINEDRIVER|MX|AND3|MX|0.0|horizontal
WORDLINEDRIVER,MX,AND3,MX,0.0025,horizontal,WORDLINEDRIVER|MX|AND3|MX|0.0025|horizontal
WORDLINEDRIVER,MX,AND3,MX,0.07,horizontal,WORDLINEDRIVER|MX|AND3|MX|0.07|horizontal
WORDLINEDRIVER,MX,AND3,MX,0.14,horizontal,WORDLINEDRIVER|MX|AND3|MX|0.14|horizontal
WORDLINEDRIVER,MX,AND3,MY,0.0,horizontal,WORDLINEDRIVER|MX|AND3|MY|0.0|horizontal
WORDLINEDRIVER,MX,AND3,MY,0.0025,horizontal,WORDLINEDRIVER|MX|AND3|MY|0.0025|horizontal
WORDLINEDRIVER,MX,AND3,MY,0.07,horizontal,WORDLINEDRIVER|MX|AND3|MY|0.07|horizontal
WORDLINEDRIVER,MX,AND3,MY,0.14,horizontal,WORDLINEDRIVER|MX|AND3|MY|0.14|horizontal
WORDLINEDRIVER,MX,AND3,R0,0.0,horizontal,WORDLINEDRIVER|MX|AND3|R0|0.0|horizontal
WORDLINEDRIVER,MX,AND3,R0,0.0025,horizontal,WORDLINEDRIVER|MX|AND3|R0|0.0025|horizontal
WORDLINEDRIVER,MX,AND3,R0,0.07,horizontal,WORDLINEDRIVER|MX|AND3|R0|0.07|horizontal
WORDLINEDRIVER,MX,AND3,R0,0.14,horizontal,WORDLINEDRIVER|MX|AND3|R0|0.14|horizontal
WORDLINEDRIVER,MX,AND3,R180,0.0,horizontal,WORDLINEDRIVER|MX|AND3|R180|0.0|horizontal
WORDLINEDRIVER,MX,AND3,R180,0.0025,horizontal,WORDLINEDRIVER|MX|AND3|R180|0.0025|horizontal
WORDLINEDRIVER,MX,AND3,R180,0.07,horizontal,WORDLINEDRIVER|MX|AND3|R180|0.07|horizontal
WORDLINEDRIVER,MX,AND3,R180,0.14,horizontal,WORDLINEDRIVER|MX|AND3|R180|0.14|horizontal
WORDLINEDRIVER,MX,PINV,MX,0.0,horizontal,WORDLINEDRIVER|MX|PINV|MX|0.0|horizontal
WORDLINEDRIVER,MX,PINV,MX,0.0025,horizontal,WORDLINEDRIVER|MX|PINV|MX|0.0025|horizontal
WORDLINEDRIVER,MX,PINV,MX,0.07,horizontal,WORDLINEDRIVER|MX|PINV|MX|0.07|horizontal
WORDLINEDRIVER,MX,PINV,MX,0.14,horizontal,WORDLINEDRIVER|MX|PINV|MX|0.14|horizontal
WORDLINEDRIVER,MX,PINV,MY,0.0,horizontal,WORDLINEDRIVER|MX|PINV|MY|0.0|horizontal
WORDLINEDRIVER,MX,PINV,MY,0.0025,horizontal,WORDLINEDRIVER|MX|PINV|MY|0.0025|horizontal
WORDLINEDRIVER,MX,PINV,MY,0.07,horizontal,WORDLINEDRIVER|MX|PINV|MY|0.07|horizontal
WORDLINEDRIVER,MX,PINV,MY,0.14,horizontal,WORDLINEDRIVER|MX|PINV|MY|0.14|horizontal
WORDLINEDRIVER,MX,PINV,R0,0.0,horizontal,WORDLINEDRIVER|MX|PINV|R0|0.0|horizontal
WORDLINEDRIVER,MX,PINV,R0,0.0025,horizontal,WORDLINEDRIVER|MX|PINV|R0|0.0025|horizontal
WORDLINEDRIVER,MX,PINV,R0,0.07,horizontal,WORDLINEDRIVER|MX|PINV|R0|0.07|horizontal
WORDLINEDRIVER,MX,PINV,R0,0.14,horizontal,WORDLINEDRIVER|MX|PINV|R0|0.14|horizontal
WORDLINEDRIVER,MX,PINV,R180,0.0,horizontal,WORDLINEDRIVER|MX|PINV|R180|0.0|horizontal
WORDLINEDRIVER,MX,PINV,R180,0.0025,horizontal,WORDLINEDRIVER|MX|PINV|R180|0.0025|horizontal
WORDLINEDRIVER,MX,PINV,R180,0.07,horizontal,WORDLINEDRIVER|MX|PINV|R180|0.07|horizontal
WORDLINEDRIVER,MX,PINV,R180,0.14,horizontal,WORDLINEDRIVER|MX|PINV|R180|0.14|horizontal
WORDLINEDRIVER,MX,PNAND2,MX,0.0,horizontal,WORDLINEDRIVER|MX|PNAND2|MX|0.0|horizontal
WORDLINEDRIVER,MX,PNAND2,MX,0.0025,horizontal,WORDLINEDRIVER|MX|PNAND2|MX|0.0025|horizontal
WORDLINEDRIVER,MX,PNAND2,MX,0.07,horizontal,WORDLINEDRIVER|MX|PNAND2|MX|0.07|horizontal
WORDLINEDRIVER,MX,PNAND2,MX,0.14,horizontal,WORDLINEDRIVER|MX|PNAND2|MX|0.14|horizontal
WORDLINEDRIVER,MX,PNAND2,MY,0.0,horizontal,WORDLINEDRIVER|MX|PNAND2|MY|0.0|horizontal
WORDLINEDRIVER,MX,PNAND2,MY,0.0025,horizontal,WORDLINEDRIVER|MX|PNAND2|MY|0.0025|horizontal
WORDLINEDRIVER,MX,PNAND2,MY,0.07,horizontal,WORDLINEDRIVER|MX|PNAND2|MY|0.07|horizontal
WORDLINEDRIVER,MX,PNAND2,MY,0.14,horizontal,WORDLINEDRIVER|MX|PNAND2|MY|0.14|horizontal
WORDLINEDRIVER,MX,PNAND2,R0,0.0,horizontal,WORDLINEDRIVER|MX|PNAND2|R0|0.0|horizontal
WORDLINEDRIVER,MX,PNAND2,R0,0.0025,horizontal,WORDLINEDRIVER|MX|PNAND2|R0|0.0025|horizontal
WORDLINEDRIVER,MX,PNAND2,R0,0.07,horizontal,WORDLINEDRIVER|MX|PNAND2|R0|0.07|horizontal
WORDLINEDRIVER,MX,PNAND2,R0,0.14,horizontal,WORDLINEDRIVER|MX|PNAND2|R0|0.14|horizontal
WORDLINEDRIVER,MX,PNAND2,R180,0.0,horizontal,WORDLINEDRIVER|MX|PNAND2|R180|0.0|horizontal
WORDLINEDRIVER,MX,PNAND2,R180,0.0025,horizontal,WORDLINEDRIVER|MX|PNAND2|R180|0.0025|horizontal
WORDLINEDRIVER,MX,PNAND2,R180,0.07,horizontal,WORDLINEDRIVER|MX|PNAND2|R180|0.07|horizontal
WORDLINEDRIVER,MX,PNAND2,R180,0.14,horizontal,WORDLINEDRIVER|MX|PNAND2|R180|0.14|horizontal
WORDLINEDRIVER,MX,PNAND3,MX,0.0,horizontal,WORDLINEDRIVER|MX|PNAND3|MX|0.0|horizontal
WORDLINEDRIVER,MX,PNAND3,MX,0.0025,horizontal,WORDLINEDRIVER|MX|PNAND3|MX|0.0025|horizontal
WORDLINEDRIVER,MX,PNAND3,MX,0.07,horizontal,WORDLINEDRIVER|MX|PNAND3|MX|0.07|horizontal
WORDLINEDRIVER,MX,PNAND3,MX,0.14,horizontal,WORDLINEDRIVER|MX|PNAND3|MX|0.14|horizontal
WORDLINEDRIVER,MX,PNAND3,MY,0.0,horizontal,WORDLINEDRIVER|MX|PNAND3|MY|0.0|horizontal
WORDLINEDRIVER,MX,PNAND3,MY,0.0025,horizontal,WORDLINEDRIVER|MX|PNAND3|MY|0.0025|horizontal
WORDLINEDRIVER,MX,PNAND3,MY,0.07,horizontal,WORDLINEDRIVER|MX|PNAND3|MY|0.07|horizontal
WORDLINEDRIVER,MX,PNAND3,MY,0.14,horizontal,WORDLINEDRIVER|MX|PNAND3|MY|0.14|horizontal
WORDLINEDRIVER,MX,PNAND3,R0,0.0,horizontal,WORDLINEDRIVER|MX|PNAND3|R0|0.0|horizontal
WORDLINEDRIVER,MX,PNAND3,R0,0.0025,horizontal,WORDLINEDRIVER|MX|PNAND3|R0|0.0025|horizontal
WORDLINEDRIVER,MX,PNAND3,R0,0.07,horizontal,WORDLINEDRIVER|MX|PNAND3|R0|0.07|horizontal
WORDLINEDRIVER,MX,PNAND3,R0,0.14,horizontal,WORDLINEDRIVER|MX|PNAND3|R0|0.14|horizontal
WORDLINEDRIVER,MX,PNAND3,R180,0.0,horizontal,WORDLINEDRIVER|MX|PNAND3|R180|0.0|horizontal
WORDLINEDRIVER,MX,PNAND3,R180,0.0025,horizontal,WORDLINEDRIVER|MX|PNAND3|R180|0.0025|horizontal
WORDLINEDRIVER,MX,PNAND3,R180,0.07,horizontal,WORDLINEDRIVER|MX|PNAND3|R180|0.07|horizontal
WORDLINEDRIVER,MX,PNAND3,R180,0.14,horizontal,WORDLINEDRIVER|MX|PNAND3|R180|0.14|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,MX,0.0,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|MX|0.0|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,MX,0.0025,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|MX|0.0025|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,MX,0.07,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|MX|0.07|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,MX,0.14,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|MX|0.14|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,MY,0.0,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|MY|0.0|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,MY,0.0025,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|MY|0.0025|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,MY,0.07,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|MY|0.07|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,MY,0.14,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|MY|0.14|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,R0,0.0,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|R0|0.0|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,R0,0.0025,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|R0|0.0025|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,R0,0.07,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|R0|0.07|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,R0,0.14,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|R0|0.14|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,R180,0.0,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|R180|0.0|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,R180,0.0025,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|R180|0.0025|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,R180,0.07,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|R180|0.07|horizontal
WORDLINEDRIVER,MX,WORDLINEDRIVER,R180,0.14,horizontal,WORDLINEDRIVER|MX|WORDLINEDRIVER|R180|0.14|horizontal
WORDLINEDRIVER,MY,AND2,MX,0.0,horizontal,WORDLINEDRIVER|MY|AND2|MX|0.0|horizontal
WORDLINEDRIVER,MY,AND2,MX,0.0025,horizontal,WORDLINEDRIVER|MY|AND2|MX|0.0025|horizontal
WORDLINEDRIVER,MY,AND2,MX,0.07,horizontal,WORDLINEDRIVER|MY|AND2|MX|0.07|horizontal
WORDLINEDRIVER,MY,AND2,MX,0.14,horizontal,WORDLINEDRIVER|MY|AND2|MX|0.14|horizontal
WORDLINEDRIVER,MY,AND2,MY,0.0,horizontal,WORDLINEDRIVER|MY|AND2|MY|0.0|horizontal
WORDLINEDRIVER,MY,AND2,MY,0.0025,horizontal,WORDLINEDRIVER|MY|AND2|MY|0.0025|horizontal
WORDLINEDRIVER,MY,AND2,MY,0.07,horizontal,WORDLINEDRIVER|MY|AND2|MY|0.07|horizontal
WORDLINEDRIVER,MY,AND2,MY,0.14,horizontal,WORDLINEDRIVER|MY|AND2|MY|0.14|horizontal
WORDLINEDRIVER,MY,AND2,R0,0.0,horizontal,WORDLINEDRIVER|MY|AND2|R0|0.0|horizontal
WORDLINEDRIVER,MY,AND2,R0,0.0025,horizontal,WORDLINEDRIVER|MY|AND2|R0|0.0025|horizontal
WORDLINEDRIVER,MY,AND2,R0,0.07,horizontal,WORDLINEDRIVER|MY|AND2|R0|0.07|horizontal
WORDLINEDRIVER,MY,AND2,R0,0.14,horizontal,WORDLINEDRIVER|MY|AND2|R0|0.14|horizontal
WORDLINEDRIVER,MY,AND2,R180,0.0,horizontal,WORDLINEDRIVER|MY|AND2|R180|0.0|horizontal
WORDLINEDRIVER,MY,AND2,R180,0.0025,horizontal,WORDLINEDRIVER|MY|AND2|R180|0.0025|horizontal
WORDLINEDRIVER,MY,AND2,R180,0.07,horizontal,WORDLINEDRIVER|MY|AND2|R180|0.07|horizontal
WORDLINEDRIVER,MY,AND2,R180,0.14,horizontal,WORDLINEDRIVER|MY|AND2|R180|0.14|horizontal
WORDLINEDRIVER,MY,AND3,MX,0.0,horizontal,WORDLINEDRIVER|MY|AND3|MX|0.0|horizontal
WORDLINEDRIVER,MY,AND3,MX,0.0025,horizontal,WORDLINEDRIVER|MY|AND3|MX|0.0025|horizontal
WORDLINEDRIVER,MY,AND3,MX,0.07,horizontal,WORDLINEDRIVER|MY|AND3|MX|0.07|horizontal
WORDLINEDRIVER,MY,AND3,MX,0.14,horizontal,WORDLINEDRIVER|MY|AND3|MX|0.14|horizontal
WORDLINEDRIVER,MY,AND3,MY,0.0,horizontal,WORDLINEDRIVER|MY|AND3|MY|0.0|horizontal
WORDLINEDRIVER,MY,AND3,MY,0.0025,horizontal,WORDLINEDRIVER|MY|AND3|MY|0.0025|horizontal
WORDLINEDRIVER,MY,AND3,MY,0.07,horizontal,WORDLINEDRIVER|MY|AND3|MY|0.07|horizontal
WORDLINEDRIVER,MY,AND3,MY,0.14,horizontal,WORDLINEDRIVER|MY|AND3|MY|0.14|horizontal
WORDLINEDRIVER,MY,AND3,R0,0.0,horizontal,WORDLINEDRIVER|MY|AND3|R0|0.0|horizontal
WORDLINEDRIVER,MY,AND3,R0,0.0025,horizontal,WORDLINEDRIVER|MY|AND3|R0|0.0025|horizontal
WORDLINEDRIVER,MY,AND3,R0,0.07,horizontal,WORDLINEDRIVER|MY|AND3|R0|0.07|horizontal
WORDLINEDRIVER,MY,AND3,R0,0.14,horizontal,WORDLINEDRIVER|MY|AND3|R0|0.14|horizontal
WORDLINEDRIVER,MY,AND3,R180,0.0,horizontal,WORDLINEDRIVER|MY|AND3|R180|0.0|horizontal
WORDLINEDRIVER,MY,AND3,R180,0.0025,horizontal,WORDLINEDRIVER|MY|AND3|R180|0.0025|horizontal
WORDLINEDRIVER,MY,AND3,R180,0.07,horizontal,WORDLINEDRIVER|MY|AND3|R180|0.07|horizontal
WORDLINEDRIVER,MY,AND3,R180,0.14,horizontal,WORDLINEDRIVER|MY|AND3|R180|0.14|horizontal
WORDLINEDRIVER,MY,PINV,MX,0.0,horizontal,WORDLINEDRIVER|MY|PINV|MX|0.0|horizontal
WORDLINEDRIVER,MY,PINV,MX,0.0025,horizontal,WORDLINEDRIVER|MY|PINV|MX|0.0025|horizontal
WORDLINEDRIVER,MY,PINV,MX,0.07,horizontal,WORDLINEDRIVER|MY|PINV|MX|0.07|horizontal
WORDLINEDRIVER,MY,PINV,MX,0.14,horizontal,WORDLINEDRIVER|MY|PINV|MX|0.14|horizontal
WORDLINEDRIVER,MY,PINV,MY,0.0,horizontal,WORDLINEDRIVER|MY|PINV|MY|0.0|horizontal
WORDLINEDRIVER,MY,PINV,MY,0.0025,horizontal,WORDLINEDRIVER|MY|PINV|MY|0.0025|horizontal
WORDLINEDRIVER,MY,PINV,MY,0.07,horizontal,WORDLINEDRIVER|MY|PINV|MY|0.07|horizontal
WORDLINEDRIVER,MY,PINV,MY,0.14,horizontal,WORDLINEDRIVER|MY|PINV|MY|0.14|horizontal
WORDLINEDRIVER,MY,PINV,R0,0.0,horizontal,WORDLINEDRIVER|MY|PINV|R0|0.0|horizontal
WORDLINEDRIVER,MY,PINV,R0,0.0025,horizontal,WORDLINEDRIVER|MY|PINV|R0|0.0025|horizontal
WORDLINEDRIVER,MY,PINV,R0,0.07,horizontal,WORDLINEDRIVER|MY|PINV|R0|0.07|horizontal
WORDLINEDRIVER,MY,PINV,R0,0.14,horizontal,WORDLINEDRIVER|MY|PINV|R0|0.14|horizontal
WORDLINEDRIVER,MY,PINV,R180,0.0,horizontal,WORDLINEDRIVER|MY|PINV|R180|0.0|horizontal
WORDLINEDRIVER,MY,PINV,R180,0.0025,horizontal,WORDLINEDRIVER|MY|PINV|R180|0.0025|horizontal
WORDLINEDRIVER,MY,PINV,R180,0.07,horizontal,WORDLINEDRIVER|MY|PINV|R180|0.07|horizontal
WORDLINEDRIVER,MY,PINV,R180,0.14,horizontal,WORDLINEDRIVER|MY|PINV|R180|0.14|horizontal
WORDLINEDRIVER,MY,PNAND2,MX,0.0,horizontal,WORDLINEDRIVER|MY|PNAND2|MX|0.0|horizontal
WORDLINEDRIVER,MY,PNAND2,MX,0.0025,horizontal,WORDLINEDRIVER|MY|PNAND2|MX|0.0025|horizontal
WORDLINEDRIVER,MY,PNAND2,MX,0.07,horizontal,WORDLINEDRIVER|MY|PNAND2|MX|0.07|horizontal
WORDLINEDRIVER,MY,PNAND2,MX,0.14,horizontal,WORDLINEDRIVER|MY|PNAND2|MX|0.14|horizontal
WORDLINEDRIVER,MY,PNAND2,MY,0.0,horizontal,WORDLINEDRIVER|MY|PNAND2|MY|0.0|horizontal
WORDLINEDRIVER,MY,PNAND2,MY,0.0025,horizontal,WORDLINEDRIVER|MY|PNAND2|MY|0.0025|horizontal
WORDLINEDRIVER,MY,PNAND2,MY,0.07,horizontal,WORDLINEDRIVER|MY|PNAND2|MY|0.07|horizontal
WORDLINEDRIVER,MY,PNAND2,MY,0.14,horizontal,WORDLINEDRIVER|MY|PNAND2|MY|0.14|horizontal
WORDLINEDRIVER,MY,PNAND2,R0,0.0,horizontal,WORDLINEDRIVER|MY|PNAND2|R0|0.0|horizontal
WORDLINEDRIVER,MY,PNAND2,R0,0.0025,horizontal,WORDLINEDRIVER|MY|PNAND2|R0|0.0025|horizontal
WORDLINEDRIVER,MY,PNAND2,R0,0.07,horizontal,WORDLINEDRIVER|MY|PNAND2|R0|0.07|horizontal
WORDLINEDRIVER,MY,PNAND2,R0,0.14,horizontal,WORDLINEDRIVER|MY|PNAND2|R0|0.14|horizontal
WORDLINEDRIVER,MY,PNAND2,R180,0.0,horizontal,WORDLINEDRIVER|MY|PNAND2|R180|0.0|horizontal
WORDLINEDRIVER,MY,PNAND2,R180,0.0025,horizontal,WORDLINEDRIVER|MY|PNAND2|R180|0.0025|horizontal
WORDLINEDRIVER,MY,PNAND2,R180,0.07,horizontal,WORDLINEDRIVER|MY|PNAND2|R180|0.07|horizontal
WORDLINEDRIVER,MY,PNAND2,R180,0.14,horizontal,WORDLINEDRIVER|MY|PNAND2|R180|0.14|horizontal
WORDLINEDRIVER,MY,PNAND3,MX,0.0,horizontal,WORDLINEDRIVER|MY|PNAND3|MX|0.0|horizontal
WORDLINEDRIVER,MY,PNAND3,MX,0.0025,horizontal,WORDLINEDRIVER|MY|PNAND3|MX|0.0025|horizontal
WORDLINEDRIVER,MY,PNAND3,MX,0.07,horizontal,WORDLINEDRIVER|MY|PNAND3|MX|0.07|horizontal
WORDLINEDRIVER,MY,PNAND3,MX,0.14,horizontal,WORDLINEDRIVER|MY|PNAND3|MX|0.14|horizontal
WORDLINEDRIVER,MY,PNAND3,MY,0.0,horizontal,WORDLINEDRIVER|MY|PNAND3|MY|0.0|horizontal
WORDLINEDRIVER,MY,PNAND3,MY,0.0025,horizontal,WORDLINEDRIVER|MY|PNAND3|MY|0.0025|horizontal
WORDLINEDRIVER,MY,PNAND3,MY,0.07,horizontal,WORDLINEDRIVER|MY|PNAND3|MY|0.07|horizontal
WORDLINEDRIVER,MY,PNAND3,MY,0.14,horizontal,WORDLINEDRIVER|MY|PNAND3|MY|0.14|horizontal
WORDLINEDRIVER,MY,PNAND3,R0,0.0,horizontal,WORDLINEDRIVER|MY|PNAND3|R0|0.0|horizontal
WORDLINEDRIVER,MY,PNAND3,R0,0.0025,horizontal,WORDLINEDRIVER|MY|PNAND3|R0|0.0025|horizontal
WORDLINEDRIVER,MY,PNAND3,R0,0.07,horizontal,WORDLINEDRIVER|MY|PNAND3|R0|0.07|horizontal
WORDLINEDRIVER,MY,PNAND3,R0,0.14,horizontal,WORDLINEDRIVER|MY|PNAND3|R0|0.14|horizontal
WORDLINEDRIVER,MY,PNAND3,R180,0.0,horizontal,WORDLINEDRIVER|MY|PNAND3|R180|0.0|horizontal
