shape_id,shape_layer,shape_bbox,owner,net,route_id,segment_key
m1_576,m1,"[0.95, 1.6825, 1.015, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_576,m1,"[0.95, 1.6825, 1.015, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_577,m1,"[0.95, 0.0325, 1.015, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_577,m1,"[0.95, 0.0325, 1.015, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_5811,m1,"[86.985, 1.82, 88.685, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_5811,m1,"[86.985, 1.82, 88.685, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_5812,m1,"[86.985, 0.0, 88.685, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_5812,m1,"[86.985, 0.0, 88.685, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_5824,m1,"[86.985, 1.82, 87.8875, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_5824,m1,"[86.985, 1.82, 87.8875, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_5825,m1,"[86.985, 0.0, 87.8875, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_5825,m1,"[86.985, 0.0, 87.8875, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_5826,m1,"[87.6775, 1.6825, 87.7425, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_5826,m1,"[87.6775, 1.6825, 87.7425, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_5827,m1,"[87.6775, 0.0325, 87.7425, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_5827,m1,"[87.6775, 0.0325, 87.7425, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_5836,m1,"[87.0775, 0.0, 87.1425, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_5836,m1,"[87.0775, 0.0, 87.1425, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_5837,m1,"[87.0775, 1.525, 87.1425, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_5837,m1,"[87.0775, 1.525, 87.1425, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_5838,m1,"[87.5075, 1.525, 87.5725, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_5838,m1,"[87.5075, 1.525, 87.5725, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_585,m1,"[0.565, 0.0, 0.63, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_585,m1,"[0.565, 0.0, 0.63, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_586,m1,"[0.565, 1.525, 0.63, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_586,m1,"[0.565, 1.525, 0.63, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_5948,m1,"[88.3375, 0.865, 88.4025, 0.93]",PARENT_INTEGRATION_ROUTER,WL9,WL9,source_bbox
m1_5948,m1,"[88.3375, 0.865, 88.4025, 0.93]",PARENT_INTEGRATION_ROUTER,WL9,WL9,source_m1_landing_bbox
m1_5948,m1,"[88.3375, 0.865, 88.4025, 0.93]",TOP_PIN,WL9,TOP_PIN::WL9,top_pin_bbox
m1_5949,m1,"[87.9975, 1.82, 88.685, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_5949,m1,"[87.9975, 1.82, 88.685, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_5950,m1,"[87.9975, 0.0, 88.685, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_5950,m1,"[87.9975, 0.0, 88.685, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_5951,m1,"[88.475, 1.6825, 88.54, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_5951,m1,"[88.475, 1.6825, 88.54, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_5952,m1,"[88.475, 0.0325, 88.54, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_5952,m1,"[88.475, 0.0325, 88.54, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_5959,m1,"[88.305, 0.135, 88.37, 1.66]",PARENT_INTEGRATION_ROUTER,WL9,WL9,source_bbox
m1_5959,m1,"[88.305, 0.135, 88.37, 1.66]",PARENT_INTEGRATION_ROUTER,WL9,WL9,source_m1_landing_bbox
m1_5959,m1,"[88.305, 0.135, 88.37, 1.66]",TOP_PIN,WL9,TOP_PIN::WL9,top_pin_bbox
m1_5960,m1,"[88.09, 0.0, 88.155, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_5960,m1,"[88.09, 0.0, 88.155, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_5961,m1,"[88.09, 1.525, 88.155, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_5961,m1,"[88.09, 1.525, 88.155, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_5976,m1,"[88.305, 1.525, 88.37, 1.66]",PARENT_INTEGRATION_ROUTER,WL9,WL9,source_bbox
m1_5976,m1,"[88.305, 1.525, 88.37, 1.66]",TOP_PIN,WL9,TOP_PIN::WL9,top_pin_bbox
m1_5997,m1,"[88.305, 0.135, 88.37, 0.27]",PARENT_INTEGRATION_ROUTER,WL9,WL9,source_bbox
m1_5997,m1,"[88.305, 0.135, 88.37, 0.27]",TOP_PIN,WL9,TOP_PIN::WL9,top_pin_bbox
m1_6026,m1,"[88.795, 1.82, 90.84, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6026,m1,"[88.795, 1.82, 90.84, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6027,m1,"[88.795, 0.0, 90.84, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6027,m1,"[88.795, 0.0, 90.84, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6040,m1,"[88.795, 1.82, 90.0425, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6040,m1,"[88.795, 1.82, 90.0425, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6041,m1,"[88.795, 0.0, 90.0425, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6041,m1,"[88.795, 0.0, 90.0425, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6042,m1,"[89.8325, 1.6825, 89.8975, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6042,m1,"[89.8325, 1.6825, 89.8975, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6043,m1,"[89.8325, 0.0325, 89.8975, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6043,m1,"[89.8325, 0.0325, 89.8975, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6058,m1,"[88.8875, 0.0, 88.9525, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6058,m1,"[88.8875, 0.0, 88.9525, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6059,m1,"[88.8875, 1.525, 88.9525, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6059,m1,"[88.8875, 1.525, 88.9525, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6060,m1,"[89.3175, 1.525, 89.3825, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6060,m1,"[89.3175, 1.525, 89.3825, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6202,m1,"[90.1525, 1.82, 90.84, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6202,m1,"[90.1525, 1.82, 90.84, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6203,m1,"[90.1525, 0.0, 90.84, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6203,m1,"[90.1525, 0.0, 90.84, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6204,m1,"[90.63, 1.6825, 90.695, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6204,m1,"[90.63, 1.6825, 90.695, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6205,m1,"[90.63, 0.0325, 90.695, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6205,m1,"[90.63, 0.0325, 90.695, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6213,m1,"[90.245, 0.0, 90.31, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6213,m1,"[90.245, 0.0, 90.31, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6214,m1,"[90.245, 1.525, 90.31, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6214,m1,"[90.245, 1.525, 90.31, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6279,m1,"[90.95, 1.82, 92.65, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6279,m1,"[90.95, 1.82, 92.65, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6280,m1,"[90.95, 0.0, 92.65, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6280,m1,"[90.95, 0.0, 92.65, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6292,m1,"[90.95, 1.82, 91.8525, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6292,m1,"[90.95, 1.82, 91.8525, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6293,m1,"[90.95, 0.0, 91.8525, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6293,m1,"[90.95, 0.0, 91.8525, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6294,m1,"[91.6425, 1.6825, 91.7075, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6294,m1,"[91.6425, 1.6825, 91.7075, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6295,m1,"[91.6425, 0.0325, 91.7075, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6295,m1,"[91.6425, 0.0325, 91.7075, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6304,m1,"[91.0425, 0.0, 91.1075, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6304,m1,"[91.0425, 0.0, 91.1075, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6305,m1,"[91.0425, 1.525, 91.1075, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6305,m1,"[91.0425, 1.525, 91.1075, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6306,m1,"[91.4725, 1.525, 91.5375, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6306,m1,"[91.4725, 1.525, 91.5375, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6416,m1,"[92.3025, 0.865, 92.3675, 0.93]",PARENT_INTEGRATION_ROUTER,WL10,WL10,source_bbox
m1_6416,m1,"[92.3025, 0.865, 92.3675, 0.93]",PARENT_INTEGRATION_ROUTER,WL10,WL10,source_m1_landing_bbox
m1_6416,m1,"[92.3025, 0.865, 92.3675, 0.93]",TOP_PIN,WL10,TOP_PIN::WL10,top_pin_bbox
m1_6417,m1,"[91.9625, 1.82, 92.65, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6417,m1,"[91.9625, 1.82, 92.65, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6418,m1,"[91.9625, 0.0, 92.65, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6418,m1,"[91.9625, 0.0, 92.65, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6419,m1,"[92.44, 1.6825, 92.505, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6419,m1,"[92.44, 1.6825, 92.505, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6420,m1,"[92.44, 0.0325, 92.505, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6420,m1,"[92.44, 0.0325, 92.505, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6427,m1,"[92.27, 0.135, 92.335, 1.66]",PARENT_INTEGRATION_ROUTER,WL10,WL10,source_bbox
m1_6427,m1,"[92.27, 0.135, 92.335, 1.66]",PARENT_INTEGRATION_ROUTER,WL10,WL10,source_m1_landing_bbox
m1_6427,m1,"[92.27, 0.135, 92.335, 1.66]",TOP_PIN,WL10,TOP_PIN::WL10,top_pin_bbox
m1_6428,m1,"[92.055, 0.0, 92.12, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6428,m1,"[92.055, 0.0, 92.12, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6429,m1,"[92.055, 1.525, 92.12, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6429,m1,"[92.055, 1.525, 92.12, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6444,m1,"[92.27, 1.525, 92.335, 1.66]",PARENT_INTEGRATION_ROUTER,WL10,WL10,source_bbox
m1_6444,m1,"[92.27, 1.525, 92.335, 1.66]",TOP_PIN,WL10,TOP_PIN::WL10,top_pin_bbox
m1_6465,m1,"[92.27, 0.135, 92.335, 0.27]",PARENT_INTEGRATION_ROUTER,WL10,WL10,source_bbox
m1_6465,m1,"[92.27, 0.135, 92.335, 0.27]",TOP_PIN,WL10,TOP_PIN::WL10,top_pin_bbox
m1_6494,m1,"[92.76, 1.82, 94.805, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6494,m1,"[92.76, 1.82, 94.805, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6495,m1,"[92.76, 0.0, 94.805, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6495,m1,"[92.76, 0.0, 94.805, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6508,m1,"[92.76, 1.82, 94.0075, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6508,m1,"[92.76, 1.82, 94.0075, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6509,m1,"[92.76, 0.0, 94.0075, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6509,m1,"[92.76, 0.0, 94.0075, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6510,m1,"[93.7975, 1.6825, 93.8625, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6510,m1,"[93.7975, 1.6825, 93.8625, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6511,m1,"[93.7975, 0.0325, 93.8625, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6511,m1,"[93.7975, 0.0325, 93.8625, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6526,m1,"[92.8525, 0.0, 92.9175, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6526,m1,"[92.8525, 0.0, 92.9175, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6527,m1,"[92.8525, 1.525, 92.9175, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6527,m1,"[92.8525, 1.525, 92.9175, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6528,m1,"[93.2825, 1.525, 93.3475, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6528,m1,"[93.2825, 1.525, 93.3475, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_654,m1,"[1.27, 1.82, 1.9575, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_654,m1,"[1.27, 1.82, 1.9575, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_655,m1,"[1.27, 0.0, 1.9575, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_655,m1,"[1.27, 0.0, 1.9575, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_656,m1,"[1.7475, 1.6825, 1.8125, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_656,m1,"[1.7475, 1.6825, 1.8125, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_657,m1,"[1.7475, 0.0325, 1.8125, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_657,m1,"[1.7475, 0.0325, 1.8125, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_665,m1,"[1.3625, 0.0, 1.4275, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_665,m1,"[1.3625, 0.0, 1.4275, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_666,m1,"[1.3625, 1.525, 1.4275, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_666,m1,"[1.3625, 1.525, 1.4275, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6670,m1,"[94.1175, 1.82, 94.805, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6670,m1,"[94.1175, 1.82, 94.805, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6671,m1,"[94.1175, 0.0, 94.805, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6671,m1,"[94.1175, 0.0, 94.805, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6672,m1,"[94.595, 1.6825, 94.66, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6672,m1,"[94.595, 1.6825, 94.66, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6673,m1,"[94.595, 0.0325, 94.66, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6673,m1,"[94.595, 0.0325, 94.66, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6681,m1,"[94.21, 0.0, 94.275, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6681,m1,"[94.21, 0.0, 94.275, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6682,m1,"[94.21, 1.525, 94.275, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6682,m1,"[94.21, 1.525, 94.275, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6747,m1,"[94.915, 1.82, 96.615, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6747,m1,"[94.915, 1.82, 96.615, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6748,m1,"[94.915, 0.0, 96.615, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6748,m1,"[94.915, 0.0, 96.615, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6760,m1,"[94.915, 1.82, 95.8175, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6760,m1,"[94.915, 1.82, 95.8175, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6761,m1,"[94.915, 0.0, 95.8175, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6761,m1,"[94.915, 0.0, 95.8175, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6762,m1,"[95.6075, 1.6825, 95.6725, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6762,m1,"[95.6075, 1.6825, 95.6725, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6763,m1,"[95.6075, 0.0325, 95.6725, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6763,m1,"[95.6075, 0.0325, 95.6725, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6772,m1,"[95.0075, 0.0, 95.0725, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6772,m1,"[95.0075, 0.0, 95.0725, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6773,m1,"[95.0075, 1.525, 95.0725, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6773,m1,"[95.0075, 1.525, 95.0725, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6774,m1,"[95.4375, 1.525, 95.5025, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6774,m1,"[95.4375, 1.525, 95.5025, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6884,m1,"[96.2675, 0.865, 96.3325, 0.93]",PARENT_INTEGRATION_ROUTER,WL11,WL11,source_bbox
m1_6884,m1,"[96.2675, 0.865, 96.3325, 0.93]",PARENT_INTEGRATION_ROUTER,WL11,WL11,source_m1_landing_bbox
m1_6884,m1,"[96.2675, 0.865, 96.3325, 0.93]",TOP_PIN,WL11,TOP_PIN::WL11,top_pin_bbox
m1_6885,m1,"[95.9275, 1.82, 96.615, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6885,m1,"[95.9275, 1.82, 96.615, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6886,m1,"[95.9275, 0.0, 96.615, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6886,m1,"[95.9275, 0.0, 96.615, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6887,m1,"[96.405, 1.6825, 96.47, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6887,m1,"[96.405, 1.6825, 96.47, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6888,m1,"[96.405, 0.0325, 96.47, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6888,m1,"[96.405, 0.0325, 96.47, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6895,m1,"[96.235, 0.135, 96.3, 1.66]",PARENT_INTEGRATION_ROUTER,WL11,WL11,source_bbox
m1_6895,m1,"[96.235, 0.135, 96.3, 1.66]",PARENT_INTEGRATION_ROUTER,WL11,WL11,source_m1_landing_bbox
m1_6895,m1,"[96.235, 0.135, 96.3, 1.66]",TOP_PIN,WL11,TOP_PIN::WL11,top_pin_bbox
m1_6896,m1,"[96.02, 0.0, 96.085, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_6896,m1,"[96.02, 0.0, 96.085, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_6897,m1,"[96.02, 1.525, 96.085, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_6897,m1,"[96.02, 1.525, 96.085, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_6912,m1,"[96.235, 1.525, 96.3, 1.66]",PARENT_INTEGRATION_ROUTER,WL11,WL11,source_bbox
m1_6912,m1,"[96.235, 1.525, 96.3, 1.66]",TOP_PIN,WL11,TOP_PIN::WL11,top_pin_bbox
m1_6933,m1,"[96.235, 0.135, 96.3, 0.27]",PARENT_INTEGRATION_ROUTER,WL11,WL11,source_bbox
m1_6933,m1,"[96.235, 0.135, 96.3, 0.27]",TOP_PIN,WL11,TOP_PIN::WL11,top_pin_bbox
