left_gate,left_orientation,right_gate,right_orientation,gap,power_rail_compatibility,boundary_DRC,Pin_obstruction,same_net_rail_stitching,foreign_net_risk,legal,reason,trial_gds_path,trial_gds_sha256,trial_lyrdb_path
PNAND3,R180,PNAND3,R180,0.0025,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_R180__g0p0025.gds,e13a92cd8e2ae388ad62f6908722af5d556bd0f9b60ea45f23baca21f5e349a8,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_R180__g0p0025_drc/PAIR__PNAND3_R180__PNAND3_R180__g0p0025.lyrdb
PNAND3,R180,PNAND3,R180,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_R180__g0p07.gds,11aea15cc4f0d353b6b4a5009802b5d2013afe6b021b16ac0b88031f5ffa8dae,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_R180__g0p07_drc/PAIR__PNAND3_R180__PNAND3_R180__g0p07.lyrdb
PNAND3,R180,PNAND3,R180,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_R180__g0p14.gds,dfa4ffd0aa26ad05009ecc3b321496f944877ee9276fd47a1c63556fa35a1cbf,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_R180__g0p14_drc/PAIR__PNAND3_R180__PNAND3_R180__g0p14.lyrdb
PNAND3,R180,PNAND3,MX,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MX__g0p0.gds,f00638cd372581f427e44413421c29e377945e54964c4ffcb050dc529906f3bf,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MX__g0p0_drc/PAIR__PNAND3_R180__PNAND3_MX__g0p0.lyrdb
PNAND3,R180,PNAND3,MX,0.0025,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MX__g0p0025.gds,f7400eb6a9a54b01d426f6cf76c49fa07a737c42afd07ff5b6e943665a988b7a,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MX__g0p0025_drc/PAIR__PNAND3_R180__PNAND3_MX__g0p0025.lyrdb
PNAND3,R180,PNAND3,MX,0.07,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MX__g0p07.gds,06fa91852c087980bfc11fe616a3fc83e0cb200d903625992687f4e16796c763,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MX__g0p07_drc/PAIR__PNAND3_R180__PNAND3_MX__g0p07.lyrdb
PNAND3,R180,PNAND3,MX,0.14,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MX__g0p14.gds,324fe3d84114443cd3f6957fc35e5d329adb17376978d178ba29a0e9727a1114,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MX__g0p14_drc/PAIR__PNAND3_R180__PNAND3_MX__g0p14.lyrdb
PNAND3,R180,PNAND3,MY,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MY__g0p0.gds,34bddd348417ba3ac02f979280f1d37f9e9c8ce15f3dc2a3296f7793ab93ffde,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MY__g0p0_drc/PAIR__PNAND3_R180__PNAND3_MY__g0p0.lyrdb
PNAND3,R180,PNAND3,MY,0.0025,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MY__g0p0025.gds,90c99b8781276897d279f616cb762e5e0ed916bd2cbb0fc8fb6d2d609719d00b,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MY__g0p0025_drc/PAIR__PNAND3_R180__PNAND3_MY__g0p0025.lyrdb
PNAND3,R180,PNAND3,MY,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MY__g0p07.gds,374b0467b572619db96c75505e9819983df66bb3e8415c1fe5367d3a9ac28d44,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MY__g0p07_drc/PAIR__PNAND3_R180__PNAND3_MY__g0p07.lyrdb
PNAND3,R180,PNAND3,MY,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MY__g0p14.gds,b7c45ca012e995d3c006866542c271761a3c1b8bfb49d627b6f4372223f362bc,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__PNAND3_MY__g0p14_drc/PAIR__PNAND3_R180__PNAND3_MY__g0p14.lyrdb
PNAND3,R180,AND2,R0,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R0__g0p0.gds,14a3cc86fb5f863054272b21efad469360537e00eb6057b4d67c2b7220d41ee7,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R0__g0p0_drc/PAIR__PNAND3_R180__AND2_R0__g0p0.lyrdb
PNAND3,R180,AND2,R0,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R0__g0p0025.gds,7b06affb29d071497e52d2541c814a2f20a91e253c50b55380d5250d0e014391,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R0__g0p0025_drc/PAIR__PNAND3_R180__AND2_R0__g0p0025.lyrdb
PNAND3,R180,AND2,R0,0.07,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R0__g0p07.gds,9c016b83a32ac2d544ca6c1b41824ed6389a6351dd5cfe297d2cb4854974c11e,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R0__g0p07_drc/PAIR__PNAND3_R180__AND2_R0__g0p07.lyrdb
PNAND3,R180,AND2,R0,0.14,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R0__g0p14.gds,6a8e50651d01791fd9270d1c1c21efe8bf8b96b5bb9bd7c3d1ce02c2e833b047,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R0__g0p14_drc/PAIR__PNAND3_R180__AND2_R0__g0p14.lyrdb
PNAND3,R180,AND2,R180,0.0,True,15,False,True,True,False,drc_marker_count=15,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R180__g0p0.gds,e2a5d2c562b50dbec7209812fbaee23f822ab1f5e6551f03e67b80c755abcdad,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R180__g0p0_drc/PAIR__PNAND3_R180__AND2_R180__g0p0.lyrdb
PNAND3,R180,AND2,R180,0.0025,True,17,False,True,True,False,drc_marker_count=17,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R180__g0p0025.gds,6bf6e7b49aabf62039873bb3bda4d10a7c24a1cc7b82cbaafd951d570b2b30be,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R180__g0p0025_drc/PAIR__PNAND3_R180__AND2_R180__g0p0025.lyrdb
PNAND3,R180,AND2,R180,0.07,True,32,False,True,True,False,drc_marker_count=32,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R180__g0p07.gds,6b474c694d38b9a62ae6b339cc7121862156dcd090574861e2c922db6244dd58,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R180__g0p07_drc/PAIR__PNAND3_R180__AND2_R180__g0p07.lyrdb
PNAND3,R180,AND2,R180,0.14,True,16,False,True,True,False,drc_marker_count=16,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R180__g0p14.gds,51d5911e09fd799befa6ec4d83f547f6e953607d10714d8ddbceb50164a666b9,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_R180__g0p14_drc/PAIR__PNAND3_R180__AND2_R180__g0p14.lyrdb
PNAND3,R180,AND2,MX,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MX__g0p0.gds,b5452f2a3f1399d0b8193b0cd89933702da836ed7e90c5f0291e7939f2683e72,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MX__g0p0_drc/PAIR__PNAND3_R180__AND2_MX__g0p0.lyrdb
PNAND3,R180,AND2,MX,0.0025,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MX__g0p0025.gds,b29531bfc10b85130699ee16ced99310f7dcf56515869264d5000d763335f52b,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MX__g0p0025_drc/PAIR__PNAND3_R180__AND2_MX__g0p0025.lyrdb
PNAND3,R180,AND2,MX,0.07,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MX__g0p07.gds,f8b9dce088a8d69247c3799b38d8d724687f933613cd76f427172c8514387872,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MX__g0p07_drc/PAIR__PNAND3_R180__AND2_MX__g0p07.lyrdb
PNAND3,R180,AND2,MX,0.14,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MX__g0p14.gds,b3d1f6ae0f7c88c666569cd8804415887b624ab567a2e28c8f1fe2d93ab1203b,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MX__g0p14_drc/PAIR__PNAND3_R180__AND2_MX__g0p14.lyrdb
PNAND3,R180,AND2,MY,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MY__g0p0.gds,c2d080a8e24c4ddab8025a3df797530727da8bbaa2e1a3870b163604e63d5662,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MY__g0p0_drc/PAIR__PNAND3_R180__AND2_MY__g0p0.lyrdb
PNAND3,R180,AND2,MY,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MY__g0p0025.gds,afa064f1db8f73347db8d01e2fe99581306db70e55ed80b1f2f2a7ff8eae463d,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MY__g0p0025_drc/PAIR__PNAND3_R180__AND2_MY__g0p0025.lyrdb
PNAND3,R180,AND2,MY,0.07,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MY__g0p07.gds,c15da81f1ee5ac30336872707f72d0db2bbfa38bcacf1a0c25cc721028c6fa13,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MY__g0p07_drc/PAIR__PNAND3_R180__AND2_MY__g0p07.lyrdb
PNAND3,R180,AND2,MY,0.14,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MY__g0p14.gds,1981114cf66dee9ec6e9426a858920f49f14f04b82068ef6cab310f8d23a6d49,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND2_MY__g0p14_drc/PAIR__PNAND3_R180__AND2_MY__g0p14.lyrdb
PNAND3,R180,AND3,R0,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R0__g0p0.gds,d49dba3166c31b16959c1b54b0af79304d08bd34d679263520215695093c1cb4,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R0__g0p0_drc/PAIR__PNAND3_R180__AND3_R0__g0p0.lyrdb
PNAND3,R180,AND3,R0,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R0__g0p0025.gds,3fb207d5b972513d15ab7daf637f92ef9bf9d29a8f9ee6a03d92951ec0ae5d36,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R0__g0p0025_drc/PAIR__PNAND3_R180__AND3_R0__g0p0025.lyrdb
PNAND3,R180,AND3,R0,0.07,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R0__g0p07.gds,6098b058e54c07600dec8985d8606c4f792cc804497fdb6ec4937372ae0918ca,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R0__g0p07_drc/PAIR__PNAND3_R180__AND3_R0__g0p07.lyrdb
PNAND3,R180,AND3,R0,0.14,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R0__g0p14.gds,304a71a79996d6f41463053c39483e5c809008d129f127e97591657dcd36b4aa,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R0__g0p14_drc/PAIR__PNAND3_R180__AND3_R0__g0p14.lyrdb
PNAND3,R180,AND3,R180,0.0,True,61,False,True,True,False,drc_marker_count=61,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R180__g0p0.gds,5875dabc98bda86b52c43aa6293f74fb9906ab55f72b553a69bbc570e8526e9c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R180__g0p0_drc/PAIR__PNAND3_R180__AND3_R180__g0p0.lyrdb
PNAND3,R180,AND3,R180,0.0025,True,61,False,True,True,False,drc_marker_count=61,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R180__g0p0025.gds,0d196c9069d59527990833523fe72218edcabb4104f6f2c976f4e841977a62da,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R180__g0p0025_drc/PAIR__PNAND3_R180__AND3_R180__g0p0025.lyrdb
PNAND3,R180,AND3,R180,0.07,True,31,False,True,True,False,drc_marker_count=31,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R180__g0p07.gds,0ab69ea8d4bae151fb2adbc1fb600af38ca52ea657f8a96d5c3a86087f072fe3,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R180__g0p07_drc/PAIR__PNAND3_R180__AND3_R180__g0p07.lyrdb
PNAND3,R180,AND3,R180,0.14,True,31,False,True,True,False,drc_marker_count=31,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R180__g0p14.gds,0f8573a2fbeace4ca93d273cecb4440890c3ee9272640670171512dd0d05002d,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_R180__g0p14_drc/PAIR__PNAND3_R180__AND3_R180__g0p14.lyrdb
PNAND3,R180,AND3,MX,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MX__g0p0.gds,d950c0d474ac742871f12d96613fd25ea0fa42a3c520f987b64f43a978da8180,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MX__g0p0_drc/PAIR__PNAND3_R180__AND3_MX__g0p0.lyrdb
PNAND3,R180,AND3,MX,0.0025,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MX__g0p0025.gds,cbc5f4871a261c947905a66dec40b9abc79a75803b92c7ea31400897cd6cf465,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MX__g0p0025_drc/PAIR__PNAND3_R180__AND3_MX__g0p0025.lyrdb
PNAND3,R180,AND3,MX,0.07,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MX__g0p07.gds,769583959ae8d78a422a035a20e679e807bfcdb66b389a4ff9bbfd0f5f4c5d64,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MX__g0p07_drc/PAIR__PNAND3_R180__AND3_MX__g0p07.lyrdb
PNAND3,R180,AND3,MX,0.14,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MX__g0p14.gds,570ddf6471512b1a54548aa599f2dc621d0b0d578f4ca013b7a7036d42980830,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MX__g0p14_drc/PAIR__PNAND3_R180__AND3_MX__g0p14.lyrdb
PNAND3,R180,AND3,MY,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MY__g0p0.gds,b7208cfa9416739864bd9292c0e43414c1e62e0db5ecbe2d6007350e1595194a,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MY__g0p0_drc/PAIR__PNAND3_R180__AND3_MY__g0p0.lyrdb
PNAND3,R180,AND3,MY,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MY__g0p0025.gds,bba4e432baaee54568f9faf3aebc76e937646bc431da0ca80bced59a84c3e335,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MY__g0p0025_drc/PAIR__PNAND3_R180__AND3_MY__g0p0025.lyrdb
PNAND3,R180,AND3,MY,0.07,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MY__g0p07.gds,e6c4dda6c7d8ec42e19df4a7213c05572e05351954e58e13c6e435922f76caa6,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MY__g0p07_drc/PAIR__PNAND3_R180__AND3_MY__g0p07.lyrdb
PNAND3,R180,AND3,MY,0.14,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MY__g0p14.gds,4091575ebf9843cda37bc8d2bf851916b4676bac1a20f1a1f5a4df1361ddf5b2,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__AND3_MY__g0p14_drc/PAIR__PNAND3_R180__AND3_MY__g0p14.lyrdb
PNAND3,R180,WORDLINEDRIVER,R0,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p0.gds,d886f74d53c3fa47f8692fc2ca8c339350b9781d8a85ff22842e0fbb1d42d4bf,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p0_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p0.lyrdb
PNAND3,R180,WORDLINEDRIVER,R0,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p0025.gds,0d53fbb0df52fba7c25928c2a367192a153f314390abdfc159e07d871ac90a94,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p0025_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p0025.lyrdb
PNAND3,R180,WORDLINEDRIVER,R0,0.07,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p07.gds,1eeb76a9d4f0ff1cbbe636ecb47dc5bc57285b5c0605d56c0f51d2a0f5f62a55,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p07_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p07.lyrdb
PNAND3,R180,WORDLINEDRIVER,R0,0.14,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p14.gds,16c153e0401db0df18053806b4ae9acfa2d7569b45b084472322f5bb1ac498a2,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p14_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_R0__g0p14.lyrdb
PNAND3,R180,WORDLINEDRIVER,R180,0.0,True,70,False,True,True,False,drc_marker_count=70,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p0.gds,b90c1a27a2c360985dfd58855b68a0950233dbfe85221ff5ed447c815a648cd1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p0_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p0.lyrdb
PNAND3,R180,WORDLINEDRIVER,R180,0.0025,True,65,False,True,True,False,drc_marker_count=65,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p0025.gds,b18b1686dd9e8dfa7041923aca460fdf53e5e22fe62e0e6ea02bdc139fd64e6d,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p0025_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p0025.lyrdb
PNAND3,R180,WORDLINEDRIVER,R180,0.07,True,32,False,True,True,False,drc_marker_count=32,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p07.gds,57e5dee6586f96e5cdfb9d4142fd0962ee08ba4182a4749d5b2d04c71227d244,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p07_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p07.lyrdb
PNAND3,R180,WORDLINEDRIVER,R180,0.14,True,31,False,True,True,False,drc_marker_count=31,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p14.gds,476cc8ab77bf870cbcd8a5db7d2a4a08f202cfab49aa08acef474d4f6f9fa72c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p14_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_R180__g0p14.lyrdb
PNAND3,R180,WORDLINEDRIVER,MX,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p0.gds,451dc9a2902fc046e53da2f2cc87ff9051597e29288472ef5aa636dd3fac2023,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p0_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p0.lyrdb
PNAND3,R180,WORDLINEDRIVER,MX,0.0025,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p0025.gds,40af76a46b63ba7d7ee7242a3e16fe527d3538bb7a1c486bb7b41d7155acfd26,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p0025_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p0025.lyrdb
PNAND3,R180,WORDLINEDRIVER,MX,0.07,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p07.gds,47a8ef0afd81c279cc273a76310bbf2f852ddd33b004c43bc1b04c20bc244060,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p07_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p07.lyrdb
PNAND3,R180,WORDLINEDRIVER,MX,0.14,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p14.gds,8e3bf9804779a785ab394b465ac5eb5e3d77e6785420afe554bdc8007fb9d8db,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p14_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_MX__g0p14.lyrdb
PNAND3,R180,WORDLINEDRIVER,MY,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MY__g0p0.gds,ff50d8d74ec69abccaf3f7c32ff5f2adac4ad0651b5e17e2cc7e7a67f6d938bc,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MY__g0p0_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_MY__g0p0.lyrdb
PNAND3,R180,WORDLINEDRIVER,MY,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MY__g0p0025.gds,8748b93db088820485aacc678625c1bcd566006f9df3c27b73f3799178ed0711,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PNAND3_R180__WORDLINEDRIVER_MY__g0p0025_drc/PAIR__PNAND3_R180__WORDLINEDRIVER_MY__g0p0025.lyrdb
