scan_root,relative_path,exists,path_kind,asset_hits,stage_tags,is_required_input,evidence_strength,summary
docs,docs/openyield_time_control_abstract_floorplan_payload_report.md,True,file,FLOORPLAN_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_builder_output_regression_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_builder_output_regression_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_builder_output_regression_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_closure_unblock_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_closure_unblock_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_closure_unblock_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_composite_feasibility_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_composite_feasibility_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_composite_feasibility_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_consumer_contract_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_consumer_contract_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_consumer_contract_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_decomposition_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_decomposition_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_decomposition_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_evidence_crossing_bundle_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_evidence_crossing_bundle_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_evidence_crossing_bundle_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_experimental_contract_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_experimental_contract_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_experimental_contract_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_fast_bundle_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_fast_bundle_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_fast_bundle_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_final_boundary_summary_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_final_boundary_summary_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_final_boundary_summary_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_generated_logic_contract_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_generated_logic_contract_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_generated_logic_contract_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_goal_progress_audit_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_goal_progress_audit_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_goal_progress_audit_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_leaf_inventory_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_leaf_inventory_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_leaf_inventory_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_legal_placement_readonly_graph.json,True,file,PLACEMENT_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_legal_placement_readonly_report.json,True,file,PLACEMENT_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_legal_placement_readonly_report.md,True,file,PLACEMENT_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_metadata_closure_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_metadata_closure_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_metadata_closure_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_opt_in_prototype_plan_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_opt_in_prototype_plan_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_opt_in_prototype_plan_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_packing_invariant_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_packing_invariant_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_packing_invariant_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_payload_completeness_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_payload_completeness_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_payload_completeness_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_payload_consumption_contract_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_payload_consumption_contract_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_payload_consumption_contract_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_payload_materialization_boundary_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_payload_materialization_boundary_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_payload_materialization_boundary_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_placement_readiness_graph.json,True,file,PLACEMENT_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_placement_readiness_report.json,True,file,PLACEMENT_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_placement_readiness_report.md,True,file,PLACEMENT_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_precharge_constraints_bundle_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_precharge_constraints_bundle_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_precharge_constraints_bundle_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_artifact_contract_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_artifact_contract_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_artifact_contract_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_execution_guard_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_execution_guard_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_execution_guard_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_interface_surface_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_interface_surface_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_interface_surface_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_state_machine_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_state_machine_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_prototype_state_machine_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_region_refinement_graph.json,True,file,FLOORPLAN_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_region_refinement_report.json,True,file,FLOORPLAN_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_region_refinement_report.md,True,file,FLOORPLAN_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_routing_obstacle_graph.json,True,file,ROUTING_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_routing_obstacle_report.json,True,file,ROUTING_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_routing_obstacle_report.md,True,file,ROUTING_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_time_control_signal_binding_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_signal_binding_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_signal_binding_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_subblock_audit_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_subblock_audit_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_subblock_audit_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_timing_metadata_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_timing_metadata_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_timing_metadata_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_timing_proof_plan_graph.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_timing_proof_plan_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_time_control_timing_proof_plan_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_timing_metadata_consumer_smoke_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_timing_metadata_consumer_smoke_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_wordlinedriver_adapter_report.json,True,file,ROUTING_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_wordlinedriver_adapter_report.md,True,file,ROUTING_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_wordlinedriver_placement_report.json,True,file,PLACEMENT_RULES;ROUTING_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_wordlinedriver_placement_report.md,True,file,PLACEMENT_RULES;ROUTING_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_wordlinedriver_standalone_smoke_report.json,True,file,GDS_GENERATION_FLOW;ROUTING_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_wordlinedriver_standalone_smoke_report.md,True,file,GDS_GENERATION_FLOW;ROUTING_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_writedriver_adapter_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_writedriver_adapter_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/openyield_writedriver_placement_report.json,True,file,PLACEMENT_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_writedriver_placement_report.md,True,file,PLACEMENT_RULES,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_writedriver_standalone_smoke_report.json,True,file,GDS_GENERATION_FLOW,,False,DIRECT,Scanned file under docs.
docs,docs/openyield_writedriver_standalone_smoke_report.md,True,file,GDS_GENERATION_FLOW,,False,DIRECT,Scanned file under docs.
docs,docs/project_asset_reclassification_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/project_asset_reclassification_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/project_result_downgrade_statement.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/step45_standalone_diff_review.md,True,file,GDS_GENERATION_FLOW;VERIFICATION_AND_TRACE,,False,DIRECT,Scanned file under docs.
docs,docs/test_M2R_full_sram_regeneration_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/test_M2R_full_sram_regeneration_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/test_M2_layoutgen_full_trial_report.json,True,file,,,False,CONTEXT,Scanned file under docs.
docs,docs/test_M2_layoutgen_full_trial_report.md,True,file,,,False,CONTEXT,Scanned file under docs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_OPENYIELD_SOURCE_BACKED_SRAM_SPEC.json,True,file,NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_OPENYIELD_SOURCE_BACKED_SRAM_SPEC.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_OPENYIELD_SOURCE_BACKED_SRAM_SPEC.md,True,file,NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_OPENYIELD_SOURCE_BACKED_SRAM_SPEC.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_config_source_trace.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_config_source_trace.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_config_source_trace.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_config_source_trace.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_raw_openyield_source_trace.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_raw_openyield_source_trace.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_raw_openyield_source_trace.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_raw_openyield_source_trace.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_remaining_gap_report.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_remaining_gap_report.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_remaining_gap_report.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_remaining_gap_report.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_source_backed_instance_trace.csv,True,file,NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_source_backed_instance_trace.csv,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_source_backed_instance_trace.md,True,file,NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_source_backed_instance_trace.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_source_backed_module_trace.csv,True,file,NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_source_backed_module_trace.csv,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_source_backed_module_trace.md,True,file,NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_source_backed_module_trace.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_source_backed_net_trace.csv,True,file,NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_source_backed_net_trace.csv,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_source_backed_net_trace.md,True,file,NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_source_backed_net_trace.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_translator_generation_report.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_translator_generation_report.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_translator_generation_report.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_translator_generation_report.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_vs_golden_geometry_diff_report.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_vs_golden_geometry_diff_report.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/M10_vs_golden_geometry_diff_report.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace;M10_vs_golden_geometry_diff_report.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.architecture.gds,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.architecture.svg,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.complete.gds,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.debug.gds,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.gds,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.integration.gds,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.layout.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.lef,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.occupancy.svg,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.presentation.gds,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.report.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.report.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.route_guides.gds,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.sp,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/golden_reference_copy_for_comparison.gds,True,file,GDS_GENERATION_FLOW;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/openyield_source_backed_translated_sram.gds,True,file,GDS_GENERATION_FLOW;NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/openyield_source_backed_translated_sram_annotated_debug.gds,True,file,GDS_GENERATION_FLOW;NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/openyield_source_backed_translated_sram_clean_review.gds,True,file,GDS_GENERATION_FLOW;NETLIST_SEMANTICS;SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/review_gds_manifest.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M10_raw_openyield_trace/current_supported_config/review_gds_manifest.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M10_raw_openyield_trace,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_OPENYIELD_CONFIG_DERIVED_SRAM_SPEC.json,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation;M11_OPENYIELD_CONFIG_DERIVED_SRAM_SPEC.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_OPENYIELD_CONFIG_DERIVED_SRAM_SPEC.md,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation;M11_OPENYIELD_CONFIG_DERIVED_SRAM_SPEC.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_config_candidate_inventory.csv,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation;M11_config_candidate_inventory.csv,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_config_candidate_inventory.md,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation;M11_config_candidate_inventory.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_config_extraction_trace.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M11_openyield_config_variation;M11_config_extraction_trace.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_config_extraction_trace.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M11_openyield_config_variation;M11_config_extraction_trace.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_remaining_gap_report.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M11_openyield_config_variation;M11_remaining_gap_report.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_remaining_gap_report.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M11_openyield_config_variation;M11_remaining_gap_report.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_spec_field_source_matrix.csv,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation;M11_spec_field_source_matrix.csv,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_spec_field_source_matrix.md,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation;M11_spec_field_source_matrix.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_variation_support_report.json,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation;M11_variation_support_report.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_variation_support_report.md,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation;M11_variation_support_report.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_vs_golden_geometry_diff_report.json,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M11_openyield_config_variation;M11_vs_golden_geometry_diff_report.json,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/M11_vs_golden_geometry_diff_report.md,True,file,SRAM_CONFIGURATION;VERIFICATION_AND_TRACE,M11_openyield_config_variation;M11_vs_golden_geometry_diff_report.md,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.architecture.gds,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.architecture.svg,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.complete.gds,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.debug.gds,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.gds,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.integration.gds,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.layout.json,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.lef,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.occupancy.svg,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
outputs,outputs/M11_openyield_config_variation/current_supported_config/_raw_generation/sram_8x64_wpr4_fd45.presentation.gds,True,file,SRAM_CONFIGURATION,M11_openyield_config_variation,False,DIRECT,Scanned file under outputs.
