instance,cell,orientation,endpoint_net,endpoint_layer,endpoint_bbox,top_component_id,witness_path_shape_count,witness_path_via_count,passed,endpoint_component_id,witness_path_shape_ids
bitcell_array_quad_0/bitcell_0085,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0085,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0086,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0086,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0087,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0087,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0088,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0088,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0089,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0089,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0090,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0090,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0091,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0091,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0092,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0092,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0093,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0093,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0094,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0094,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0095,cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0095,cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0096,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0096,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0097,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0097,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0098,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0098,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0099,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0099,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0100,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0100,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0101,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0101,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0102,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0102,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0103,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0103,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0104,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0104,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0105,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0105,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0106,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0106,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0107,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0107,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0108,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0108,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0109,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0109,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0110,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0110,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0111,cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0111,cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0112,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0112,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0113,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0113,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0114,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0114,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0115,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0115,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0116,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0116,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0117,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0117,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0118,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0118,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0119,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0119,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0120,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0120,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0121,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0121,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0122,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0122,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0123,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0123,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0124,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0124,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0125,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0125,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0126,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0126,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0127,cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0127,cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0128,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0128,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0129,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0129,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0130,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0130,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0131,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0131,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0132,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
