config_id,hierarchical_instance_path,parent_instance_path,parent_module,child_module,source_instance_template,source_line,loop_variable_values,branch_condition,branch_active,concrete_parameters,child_pin_order,parent_net_connections,normalized_parent_net_connections,instance_classification,resolved_physical_cell_name
16x16_read&write,TIME.delaychain.dinv3,TIME.delaychain,delay_chain,PINV,f'dinv{i}',343,"{""i"": 3}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_3"", ""dout_4""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_3"", ""TIME.delaychain.dout_4""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dinv4,TIME.delaychain,delay_chain,PINV,f'dinv{i}',343,"{""i"": 4}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_4"", ""dout_5""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_4"", ""TIME.delaychain.dout_5""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dinv5,TIME.delaychain,delay_chain,PINV,f'dinv{i}',343,"{""i"": 5}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_5"", ""dout_6""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_5"", ""TIME.delaychain.dout_6""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dinv6,TIME.delaychain,delay_chain,PINV,f'dinv{i}',343,"{""i"": 6}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_6"", ""dout_7""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_6"", ""TIME.delaychain.dout_7""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dinv7,TIME.delaychain,delay_chain,PINV,f'dinv{i}',343,"{""i"": 7}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_7"", ""dout_8""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_7"", ""TIME.delaychain.dout_8""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_1_0,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 1, ""j"": 0}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_2"", ""n_1_0""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_2"", ""TIME.delaychain.n_1_0""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_1_1,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 1, ""j"": 1}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_2"", ""n_1_1""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_2"", ""TIME.delaychain.n_1_1""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_1_2,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 1, ""j"": 2}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_2"", ""n_1_2""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_2"", ""TIME.delaychain.n_1_2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_1_3,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 1, ""j"": 3}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_2"", ""n_1_3""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_2"", ""TIME.delaychain.n_1_3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_2_0,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 2, ""j"": 0}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_3"", ""n_2_0""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_3"", ""TIME.delaychain.n_2_0""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_2_1,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 2, ""j"": 1}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_3"", ""n_2_1""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_3"", ""TIME.delaychain.n_2_1""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_2_2,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 2, ""j"": 2}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_3"", ""n_2_2""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_3"", ""TIME.delaychain.n_2_2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_2_3,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 2, ""j"": 3}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_3"", ""n_2_3""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_3"", ""TIME.delaychain.n_2_3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_3_0,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 3, ""j"": 0}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_4"", ""n_3_0""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_4"", ""TIME.delaychain.n_3_0""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_3_1,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 3, ""j"": 1}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_4"", ""n_3_1""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_4"", ""TIME.delaychain.n_3_1""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_3_2,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 3, ""j"": 2}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_4"", ""n_3_2""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_4"", ""TIME.delaychain.n_3_2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_3_3,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 3, ""j"": 3}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_4"", ""n_3_3""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_4"", ""TIME.delaychain.n_3_3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_4_0,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 4, ""j"": 0}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_5"", ""n_4_0""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_5"", ""TIME.delaychain.n_4_0""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_4_1,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 4, ""j"": 1}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_5"", ""n_4_1""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_5"", ""TIME.delaychain.n_4_1""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_4_2,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 4, ""j"": 2}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_5"", ""n_4_2""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_5"", ""TIME.delaychain.n_4_2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_4_3,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 4, ""j"": 3}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_5"", ""n_4_3""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_5"", ""TIME.delaychain.n_4_3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_5_0,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 5, ""j"": 0}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_6"", ""n_5_0""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_6"", ""TIME.delaychain.n_5_0""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_5_1,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 5, ""j"": 1}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_6"", ""n_5_1""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_6"", ""TIME.delaychain.n_5_1""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_5_2,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 5, ""j"": 2}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_6"", ""n_5_2""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_6"", ""TIME.delaychain.n_5_2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_5_3,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 5, ""j"": 3}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_6"", ""n_5_3""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_6"", ""TIME.delaychain.n_5_3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_6_0,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 6, ""j"": 0}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_7"", ""n_6_0""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_7"", ""TIME.delaychain.n_6_0""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_6_1,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 6, ""j"": 1}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_7"", ""n_6_1""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_7"", ""TIME.delaychain.n_6_1""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_6_2,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 6, ""j"": 2}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_7"", ""n_6_2""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_7"", ""TIME.delaychain.n_6_2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_6_3,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 6, ""j"": 3}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_7"", ""n_6_3""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_7"", ""TIME.delaychain.n_6_3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_7_0,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 7, ""j"": 0}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_8"", ""n_7_0""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_8"", ""TIME.delaychain.n_7_0""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_7_1,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 7, ""j"": 1}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_8"", ""n_7_1""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_8"", ""TIME.delaychain.n_7_1""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_7_2,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 7, ""j"": 2}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_8"", ""n_7_2""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_8"", ""TIME.delaychain.n_7_2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_7_3,TIME.delaychain,delay_chain,PINV,f'dload_{i}_{j}',348,"{""i"": 7, ""j"": 3}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_8"", ""n_7_3""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_8"", ""TIME.delaychain.n_7_3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dinv8,TIME.delaychain,delay_chain,PINV,'dinv8',352,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""dout_8"", ""out""]","[""VDD"", ""VSS"", ""TIME.delaychain.dout_8"", ""TIME.rbl_delay""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_8_0,TIME.delaychain,delay_chain,PINV,f'dload_8_{j}',356,"{""j"": 0}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""out"", ""n_8_0""]","[""VDD"", ""VSS"", ""TIME.rbl_delay"", ""TIME.delaychain.n_8_0""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_8_1,TIME.delaychain,delay_chain,PINV,f'dload_8_{j}',356,"{""j"": 1}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""out"", ""n_8_1""]","[""VDD"", ""VSS"", ""TIME.rbl_delay"", ""TIME.delaychain.n_8_1""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_8_2,TIME.delaychain,delay_chain,PINV,f'dload_8_{j}',356,"{""j"": 2}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""out"", ""n_8_2""]","[""VDD"", ""VSS"", ""TIME.rbl_delay"", ""TIME.delaychain.n_8_2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.delaychain.dload_8_3,TIME.delaychain,delay_chain,PINV,f'dload_8_{j}',356,"{""j"": 3}",,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""out"", ""n_8_3""]","[""VDD"", ""VSS"", ""TIME.rbl_delay"", ""TIME.delaychain.n_8_3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.inv_rbl_delay_bar,TIME,TIME,PINV,'inv_rbl_delay_bar',674,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 9e-08, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""rbl_delay"", ""rbl_delay_bar""]","[""VDD"", ""VSS"", ""TIME.rbl_delay"", ""TIME.rbl_delay_bar""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.wen_delaychain,TIME,TIME,wen_delay_chain,'wen_delaychain',683,{},operation == 'write' and self.num_rows == 16 and (self.num_cols == 512),False,"{""loads_per_stage"": 4, ""stages"": 6, ""w_rc"": false}","[""VDD"", ""VSS"", ""in"", ""out""]","[""VDD"", ""VSS"", ""rbl_delay_bar"", ""rbl_delay_bar_wen""]","[""VDD"", ""VSS"", ""TIME.rbl_delay_bar"", ""TIME.rbl_delay_bar_wen""]",INACTIVE_BRANCH,
16x16_read&write,TIME.w_en,TIME,TIME,AND3,'w_en',702,{},,True,"{""inv_nmos_width"": 3.6e-07, ""inv_pmos_width"": 1.08e-06, ""length"": 5e-08, ""nand_nmos_width"": 1.8e-07, ""nand_pmos_width"": 2.7e-07, ""nmos_model_inv"": ""NMOS_VTG"", ""nmos_model_nand"": ""NMOS_VTG"", ""pmos_model_inv"": ""PMOS_VTG"", ""pmos_model_nand"": ""PMOS_VTG"", ""w_rc"": false}","[""VDD"", ""VSS"", ""A"", ""B"", ""C"", ""Z""]","[""VDD"", ""VSS"", ""w_en_rbl_input"", ""gated_clk_bar"", ""we"", ""w_en""]","[""VDD"", ""VSS"", ""TIME.w_en_rbl_input"", ""gated_clk_bar"", ""we"", ""TIME.w_en""]",COMPOSITE_INSTANCE,
16x16_read&write,TIME.w_en.PNAND3,TIME.w_en,AND3,PNAND3,'PNAND3',287,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 1.8e-07, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 2.7e-07}","[""VDD"", ""VSS"", ""A"", ""B"", ""C"", ""Z""]","[""VDD"", ""VSS"", ""A"", ""B"", ""C"", ""zb_int""]","[""VDD"", ""VSS"", ""TIME.w_en_rbl_input"", ""gated_clk_bar"", ""we"", ""TIME.w_en.zb_int""]",NEW_PRIMITIVE_REQUIRED,
16x16_read&write,TIME.w_en.PINV,TIME.w_en,AND3,PINV,'PINV',289,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 3.6e-07, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 1.08e-06}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""zb_int"", ""Z""]","[""VDD"", ""VSS"", ""TIME.w_en.zb_int"", ""TIME.w_en""]",APPROVED_LEAF_PRIMITIVE,PINV_NW90_PW270_L50
16x16_read&write,TIME.s_en,TIME,TIME,AND3,'s_en',718,{},,True,"{""inv_nmos_width"": 3.6e-07, ""inv_pmos_width"": 1.08e-06, ""length"": 5e-08, ""nand_nmos_width"": 1.8e-07, ""nand_pmos_width"": 2.7e-07, ""nmos_model_inv"": ""NMOS_VTG"", ""nmos_model_nand"": ""NMOS_VTG"", ""pmos_model_inv"": ""PMOS_VTG"", ""pmos_model_nand"": ""PMOS_VTG"", ""w_rc"": false}","[""VDD"", ""VSS"", ""A"", ""B"", ""C"", ""Z""]","[""VDD"", ""VSS"", ""rbl_delay"", ""gated_clk_bar"", ""we_bar"", ""s_en""]","[""VDD"", ""VSS"", ""TIME.rbl_delay"", ""gated_clk_bar"", ""we_bar"", ""TIME.s_en""]",COMPOSITE_INSTANCE,
