instance_id,parent_module,instance_name,instance_type,module_name,pin_count,nets,source_trace
PINV.Mpinv_pmos,PINV,Mpinv_pmos,M,PMOS_VTG,4,"['Z', 'A', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV.Mpinv_nmos,PINV,Mpinv_nmos,M,NMOS_VTG,4,"['Z', 'A', 'VSS', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
wl_pdrive.Xbuf_inv1,wl_pdrive,Xbuf_inv1,X,PINV1,4,"['VDD', 'VSS', 'A', 'zb1_node']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
wl_pdrive.Xbuf_inv2,wl_pdrive,Xbuf_inv2,X,PINV2,4,"['VDD', 'VSS', 'zb1_node', 'Z']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV2', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV1.Mpinv_pmos,PINV1,Mpinv_pmos,M,PMOS_VTG,4,"['Z', 'A', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV1.Mpinv_nmos,PINV1,Mpinv_nmos,M,NMOS_VTG,4,"['Z', 'A', 'VSS', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV2.Mpinv_pmos,PINV2,Mpinv_pmos,M,PMOS_VTG,4,"['Z', 'A', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV2.Mpinv_nmos,PINV2,Mpinv_nmos,M,NMOS_VTG,4,"['Z', 'A', 'VSS', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV_wl_en_bar.Mpinv_pmos,PINV_wl_en_bar,Mpinv_pmos,M,PMOS_VTG,4,"['Z', 'A', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV_wl_en_bar.Mpinv_nmos,PINV_wl_en_bar,Mpinv_nmos,M,NMOS_VTG,4,"['Z', 'A', 'VSS', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdinv0,delay_chain,Xdinv0,X,PINV1,4,"['VDD', 'VSS', 'in', 'dout_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_0_0,delay_chain,Xdload_0_0,X,PINV1,4,"['VDD', 'VSS', 'dout_1', 'n_0_0']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_0_1,delay_chain,Xdload_0_1,X,PINV1,4,"['VDD', 'VSS', 'dout_1', 'n_0_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_0_2,delay_chain,Xdload_0_2,X,PINV1,4,"['VDD', 'VSS', 'dout_1', 'n_0_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_0_3,delay_chain,Xdload_0_3,X,PINV1,4,"['VDD', 'VSS', 'dout_1', 'n_0_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdinv1,delay_chain,Xdinv1,X,PINV1,4,"['VDD', 'VSS', 'dout_1', 'dout_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_1_0,delay_chain,Xdload_1_0,X,PINV1,4,"['VDD', 'VSS', 'dout_2', 'n_1_0']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_1_1,delay_chain,Xdload_1_1,X,PINV1,4,"['VDD', 'VSS', 'dout_2', 'n_1_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_1_2,delay_chain,Xdload_1_2,X,PINV1,4,"['VDD', 'VSS', 'dout_2', 'n_1_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_1_3,delay_chain,Xdload_1_3,X,PINV1,4,"['VDD', 'VSS', 'dout_2', 'n_1_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdinv2,delay_chain,Xdinv2,X,PINV1,4,"['VDD', 'VSS', 'dout_2', 'dout_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_2_0,delay_chain,Xdload_2_0,X,PINV1,4,"['VDD', 'VSS', 'dout_3', 'n_2_0']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_2_1,delay_chain,Xdload_2_1,X,PINV1,4,"['VDD', 'VSS', 'dout_3', 'n_2_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_2_2,delay_chain,Xdload_2_2,X,PINV1,4,"['VDD', 'VSS', 'dout_3', 'n_2_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_2_3,delay_chain,Xdload_2_3,X,PINV1,4,"['VDD', 'VSS', 'dout_3', 'n_2_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdinv3,delay_chain,Xdinv3,X,PINV1,4,"['VDD', 'VSS', 'dout_3', 'dout_4']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_3_0,delay_chain,Xdload_3_0,X,PINV1,4,"['VDD', 'VSS', 'dout_4', 'n_3_0']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_3_1,delay_chain,Xdload_3_1,X,PINV1,4,"['VDD', 'VSS', 'dout_4', 'n_3_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_3_2,delay_chain,Xdload_3_2,X,PINV1,4,"['VDD', 'VSS', 'dout_4', 'n_3_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_3_3,delay_chain,Xdload_3_3,X,PINV1,4,"['VDD', 'VSS', 'dout_4', 'n_3_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdinv4,delay_chain,Xdinv4,X,PINV1,4,"['VDD', 'VSS', 'dout_4', 'dout_5']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_4_0,delay_chain,Xdload_4_0,X,PINV1,4,"['VDD', 'VSS', 'dout_5', 'n_4_0']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_4_1,delay_chain,Xdload_4_1,X,PINV1,4,"['VDD', 'VSS', 'dout_5', 'n_4_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_4_2,delay_chain,Xdload_4_2,X,PINV1,4,"['VDD', 'VSS', 'dout_5', 'n_4_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_4_3,delay_chain,Xdload_4_3,X,PINV1,4,"['VDD', 'VSS', 'dout_5', 'n_4_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdinv5,delay_chain,Xdinv5,X,PINV1,4,"['VDD', 'VSS', 'dout_5', 'dout_6']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_5_0,delay_chain,Xdload_5_0,X,PINV1,4,"['VDD', 'VSS', 'dout_6', 'n_5_0']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_5_1,delay_chain,Xdload_5_1,X,PINV1,4,"['VDD', 'VSS', 'dout_6', 'n_5_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_5_2,delay_chain,Xdload_5_2,X,PINV1,4,"['VDD', 'VSS', 'dout_6', 'n_5_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_5_3,delay_chain,Xdload_5_3,X,PINV1,4,"['VDD', 'VSS', 'dout_6', 'n_5_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdinv6,delay_chain,Xdinv6,X,PINV1,4,"['VDD', 'VSS', 'dout_6', 'dout_7']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_6_0,delay_chain,Xdload_6_0,X,PINV1,4,"['VDD', 'VSS', 'dout_7', 'n_6_0']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_6_1,delay_chain,Xdload_6_1,X,PINV1,4,"['VDD', 'VSS', 'dout_7', 'n_6_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_6_2,delay_chain,Xdload_6_2,X,PINV1,4,"['VDD', 'VSS', 'dout_7', 'n_6_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_6_3,delay_chain,Xdload_6_3,X,PINV1,4,"['VDD', 'VSS', 'dout_7', 'n_6_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdinv7,delay_chain,Xdinv7,X,PINV1,4,"['VDD', 'VSS', 'dout_7', 'dout_8']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_7_0,delay_chain,Xdload_7_0,X,PINV1,4,"['VDD', 'VSS', 'dout_8', 'n_7_0']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_7_1,delay_chain,Xdload_7_1,X,PINV1,4,"['VDD', 'VSS', 'dout_8', 'n_7_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_7_2,delay_chain,Xdload_7_2,X,PINV1,4,"['VDD', 'VSS', 'dout_8', 'n_7_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_7_3,delay_chain,Xdload_7_3,X,PINV1,4,"['VDD', 'VSS', 'dout_8', 'n_7_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdinv8,delay_chain,Xdinv8,X,PINV1,4,"['VDD', 'VSS', 'dout_8', 'out']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_8_0,delay_chain,Xdload_8_0,X,PINV1,4,"['VDD', 'VSS', 'out', 'n_8_0']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_8_1,delay_chain,Xdload_8_1,X,PINV1,4,"['VDD', 'VSS', 'out', 'n_8_1']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_8_2,delay_chain,Xdload_8_2,X,PINV1,4,"['VDD', 'VSS', 'out', 'n_8_2']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
delay_chain.Xdload_8_3,delay_chain,Xdload_8_3,X,PINV1,4,"['VDD', 'VSS', 'out', 'n_8_3']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV1.Mpinv_pmos,PINV1,Mpinv_pmos,M,PMOS_VTG,4,"['Z', 'A', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV1.Mpinv_nmos,PINV1,Mpinv_nmos,M,NMOS_VTG,4,"['Z', 'A', 'VSS', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
AND3.XPNAND3,AND3,XPNAND3,X,PNAND3,6,"['VDD', 'VSS', 'A', 'B', 'C', 'zb_int']","{'source_file': 'sram_compiler/subcircuits/standard_cell.py', 'source_class': 'PNAND3', 'source_module_name': 'PNAND3', 'role_hint': 'support_cell'}"
AND3.XPINV,AND3,XPINV,X,PINV,4,"['VDD', 'VSS', 'zb_int', 'Z']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_pmos1,PNAND3,Mpnand3_pmos1,M,PMOS_VTG,4,"['Z', 'A', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_pmos2,PNAND3,Mpnand3_pmos2,M,PMOS_VTG,4,"['Z', 'B', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_pmos3,PNAND3,Mpnand3_pmos3,M,PMOS_VTG,4,"['Z', 'C', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_nmos1,PNAND3,Mpnand3_nmos1,M,NMOS_VTG,4,"['Z', 'A', 'net1', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_nmos2,PNAND3,Mpnand3_nmos2,M,NMOS_VTG,4,"['net1', 'B', 'net2', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_nmos3,PNAND3,Mpnand3_nmos3,M,NMOS_VTG,4,"['net2', 'C', 'VSS', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV.Mpinv_pmos,PINV,Mpinv_pmos,M,PMOS_VTG,4,"['Z', 'A', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV.Mpinv_nmos,PINV,Mpinv_nmos,M,NMOS_VTG,4,"['Z', 'A', 'VSS', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_pmos1,PNAND3,Mpnand3_pmos1,M,PMOS_VTG,4,"['Z', 'A', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_pmos2,PNAND3,Mpnand3_pmos2,M,PMOS_VTG,4,"['Z', 'B', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_pmos3,PNAND3,Mpnand3_pmos3,M,PMOS_VTG,4,"['Z', 'C', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_nmos1,PNAND3,Mpnand3_nmos1,M,NMOS_VTG,4,"['Z', 'A', 'net1', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_nmos2,PNAND3,Mpnand3_nmos2,M,NMOS_VTG,4,"['net1', 'B', 'net2', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PNAND3.Mpnand3_nmos3,PNAND3,Mpnand3_nmos3,M,NMOS_VTG,4,"['net2', 'C', 'VSS', 'VSS']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'NMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
pdrive2_for_pre.Xbuf_inv1,pdrive2_for_pre,Xbuf_inv1,X,PINV1,4,"['VDD', 'VSS', 'A', 'zb1_node']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
pdrive2_for_pre.Xbuf_inv2,pdrive2_for_pre,Xbuf_inv2,X,PINV2,4,"['VDD', 'VSS', 'zb1_node', 'Z']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV2', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
PINV1.Mpinv_pmos,PINV1,Mpinv_pmos,M,PMOS_VTG,4,"['Z', 'A', 'VDD', 'VDD']","{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PMOS_VTG', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}"
